,mape_temp,hour
2022-08-27 03:00:00+00:00,69.68475173327433,3
2022-08-27 04:00:00+00:00,75.94162475831358,4
2022-08-27 05:00:00+00:00,85.30486406550243,5
2022-08-27 06:00:00+00:00,92.10409851242531,6
2022-08-27 07:00:00+00:00,100.0,7
2022-08-27 08:00:00+00:00,100.0,8
2022-08-27 09:00:00+00:00,100.0,9
2022-08-27 10:00:00+00:00,100.0,10
2022-08-27 11:00:00+00:00,100.0,11
2022-08-27 12:00:00+00:00,100.0,12
2022-08-27 13:00:00+00:00,93.76245786605263,13
2022-08-27 14:00:00+00:00,93.76097321331041,14
2022-08-27 15:00:00+00:00,93.50969932167705,15
2022-08-27 16:00:00+00:00,96.19253778017845,16
2022-08-27 17:00:00+00:00,82.38128787059584,17
2022-08-27 18:00:00+00:00,62.36819460159207,18
2022-08-27 19:00:00+00:00,85.24512640377253,19
2022-08-27 20:00:00+00:00,75.01318887180717,20
2022-08-27 21:00:00+00:00,74.38071134004508,21
2022-08-27 22:00:00+00:00,79.17071680506568,22
2022-08-27 23:00:00+00:00,83.81485634336244,23
2022-08-28 00:00:00+00:00,83.46027115782788,0
2022-08-28 01:00:00+00:00,83.49267336063218,1
2022-08-28 02:00:00+00:00,71.65175312645728,2
2022-08-28 03:00:00+00:00,71.45211120202028,3
2022-08-28 04:00:00+00:00,77.17329275252045,4
2022-08-28 05:00:00+00:00,81.68422132298532,5
2022-08-28 06:00:00+00:00,84.15050888093215,6
2022-08-28 07:00:00+00:00,100.0,7
2022-08-28 08:00:00+00:00,96.52996943944086,8
2022-08-28 09:00:00+00:00,96.71286839705657,9
2022-08-28 10:00:00+00:00,96.86831270586603,10
2022-08-28 11:00:00+00:00,96.9994507494597,11
2022-08-28 12:00:00+00:00,90.87122123078049,12
2022-08-28 13:00:00+00:00,63.33022472104105,13
2022-08-28 14:00:00+00:00,62.65001451801982,14
2022-08-28 15:00:00+00:00,128.79217410921026,15
2022-08-28 16:00:00+00:00,180.74732669701476,16
2022-08-28 17:00:00+00:00,228.82554551069424,17
2022-08-28 18:00:00+00:00,259.2534995899705,18
2022-08-28 19:00:00+00:00,324.64089534949943,19
2022-08-28 20:00:00+00:00,404.3210293718605,20
2022-08-28 21:00:00+00:00,386.60069128691765,21
2022-08-28 22:00:00+00:00,280.61326355539364,22
2022-08-28 23:00:00+00:00,222.33241923865629,23
2022-08-29 00:00:00+00:00,181.7154555578374,0
2022-08-29 01:00:00+00:00,71.85768808093354,1
2022-08-29 02:00:00+00:00,75.96277113994154,2
2022-08-29 03:00:00+00:00,100.0,3
2022-08-29 04:00:00+00:00,100.0,4
2022-08-29 05:00:00+00:00,100.0,5
2022-08-29 06:00:00+00:00,100.0,6
2022-08-29 07:00:00+00:00,100.0,7
2022-08-29 08:00:00+00:00,100.0,8
2022-08-29 09:00:00+00:00,100.0,9
2022-08-29 10:00:00+00:00,100.0,10
2022-08-29 11:00:00+00:00,100.0,11
2022-08-29 12:00:00+00:00,81.25987272850787,12
2022-08-29 13:00:00+00:00,56.707188198904014,13
2022-08-29 14:00:00+00:00,15.724963464534342,14
2022-08-29 15:00:00+00:00,103.3410893981632,15
2022-08-29 16:00:00+00:00,152.49665633215707,16
2022-08-29 17:00:00+00:00,193.2753611933912,17
2022-08-29 18:00:00+00:00,234.86149235712136,18
2022-08-29 19:00:00+00:00,371.3985231398536,19
2022-08-29 20:00:00+00:00,398.57983688295866,20
2022-08-29 21:00:00+00:00,308.8470710980745,21
2022-08-29 22:00:00+00:00,274.23875826867175,22
2022-08-29 23:00:00+00:00,295.4641020756875,23
2022-08-30 00:00:00+00:00,275.8155196777006,0
2022-08-30 01:00:00+00:00,441.50904885423233,1
2022-08-30 02:00:00+00:00,455.03237485544776,2
2022-08-30 03:00:00+00:00,477.1123386004043,3
2022-08-30 04:00:00+00:00,465.6528943224997,4
2022-08-30 05:00:00+00:00,361.3943645292317,5
2022-08-30 06:00:00+00:00,311.8796973771129,6
2022-08-30 07:00:00+00:00,249.85942610639756,7
2022-08-30 08:00:00+00:00,214.71904244283522,8
2022-08-30 09:00:00+00:00,150.277074833998,9
2022-08-30 10:00:00+00:00,130.34307147769454,10
2022-08-30 11:00:00+00:00,154.33701030147466,11
2022-08-30 12:00:00+00:00,192.78888427000868,12
2022-08-30 13:00:00+00:00,280.820000666435,13
2022-08-30 14:00:00+00:00,259.4290613132664,14
2022-08-30 15:00:00+00:00,250.6420418119856,15
2022-08-30 16:00:00+00:00,256.9363495602912,16
2022-08-30 17:00:00+00:00,335.2137676766735,17
2022-08-30 18:00:00+00:00,364.26584481295123,18
2022-08-30 19:00:00+00:00,150.8014223356942,19
2022-08-30 20:00:00+00:00,383.6893939401387,20
2022-08-30 21:00:00+00:00,390.98101799525267,21
2022-08-30 22:00:00+00:00,389.7448449763708,22
2022-08-30 23:00:00+00:00,377.0132929717022,23
2022-08-31 00:00:00+00:00,383.6270091175782,0
2022-08-31 01:00:00+00:00,1.967309280644624,1
2022-08-31 02:00:00+00:00,24.60901326068352,2
2022-08-31 03:00:00+00:00,99.37442121709364,3
2022-08-31 04:00:00+00:00,138.01112889931127,4
2022-08-31 05:00:00+00:00,74.30203569398098,5
2022-08-31 06:00:00+00:00,71.15517141784706,6
2022-08-31 07:00:00+00:00,58.700731538235715,7
2022-08-31 08:00:00+00:00,16.61793337812582,8
2022-08-31 09:00:00+00:00,40.57241761619254,9
2022-08-31 10:00:00+00:00,51.69771047147634,10
2022-08-31 11:00:00+00:00,57.155355067030165,11
2022-08-31 12:00:00+00:00,60.115971675470966,12
2022-08-31 13:00:00+00:00,3.5576085620002313,13
2022-08-31 14:00:00+00:00,18.668531880271107,14
2022-08-31 15:00:00+00:00,54.004877084363855,15
2022-08-31 16:00:00+00:00,118.86856038011857,16
2022-08-31 17:00:00+00:00,169.11151487805432,17
2022-08-31 18:00:00+00:00,204.68515751645592,18
2022-08-31 19:00:00+00:00,309.6271931916999,19
2022-08-31 20:00:00+00:00,323.4730247258076,20
2022-08-31 21:00:00+00:00,316.00719415107756,21
2022-08-31 22:00:00+00:00,247.03294065592115,22
2022-08-31 23:00:00+00:00,200.05000833472243,23
2022-09-01 00:00:00+00:00,156.72278850060496,0
2022-09-01 01:00:00+00:00,82.59773138225542,1
2022-09-01 02:00:00+00:00,88.10230235321586,2
2022-09-01 03:00:00+00:00,87.77636243900278,3
2022-09-01 04:00:00+00:00,81.85421677759118,4
2022-09-01 05:00:00+00:00,85.09740213774455,5
2022-09-01 06:00:00+00:00,83.52633264246892,6
2022-09-01 07:00:00+00:00,96.0256122792683,7
2022-09-01 08:00:00+00:00,100.0,8
2022-09-01 09:00:00+00:00,100.0,9
2022-09-01 10:00:00+00:00,93.43533976520509,10
2022-09-01 11:00:00+00:00,87.18909262264683,11
2022-09-01 12:00:00+00:00,77.77012199598265,12
2022-09-01 13:00:00+00:00,5.081739124015199,13
2022-09-01 14:00:00+00:00,93.23970930184862,14
2022-09-01 15:00:00+00:00,166.1770264087268,15
2022-09-01 16:00:00+00:00,237.16848370714126,16
2022-09-01 17:00:00+00:00,276.43452319620894,17
2022-09-01 18:00:00+00:00,299.76215776662303,18
2022-09-01 19:00:00+00:00,356.2659117733815,19
2022-09-01 20:00:00+00:00,326.30360288813506,20
2022-09-01 21:00:00+00:00,355.7032500062329,21
2022-09-01 22:00:00+00:00,383.4064314140127,22
2022-09-01 23:00:00+00:00,365.26992634777065,23
2022-09-02 00:00:00+00:00,340.2425352030247,0
2022-09-02 01:00:00+00:00,360.5295139110981,1
2022-09-02 02:00:00+00:00,401.68749848965416,2
2022-09-02 03:00:00+00:00,425.5099874505929,3
2022-09-02 04:00:00+00:00,415.3005901836333,4
2022-09-02 05:00:00+00:00,369.2331635230652,5
2022-09-02 06:00:00+00:00,335.6974995521354,6
2022-09-02 07:00:00+00:00,147.2321894605628,7
2022-09-02 08:00:00+00:00,172.61866064908048,8
2022-09-02 09:00:00+00:00,108.81616984496682,9
2022-09-02 10:00:00+00:00,72.47903691620202,10
2022-09-02 11:00:00+00:00,125.46797415317133,11
2022-09-02 12:00:00+00:00,152.94303910124648,12
2022-09-02 13:00:00+00:00,165.71327158474176,13
2022-09-02 14:00:00+00:00,238.18839898312518,14
2022-09-02 15:00:00+00:00,273.2697568218229,15
2022-09-02 16:00:00+00:00,271.2549081059023,16
2022-09-02 17:00:00+00:00,304.42423875258027,17
2022-09-02 18:00:00+00:00,331.77611103273307,18
2022-09-02 19:00:00+00:00,100.0,19
2022-09-02 20:00:00+00:00,89.27355605304406,20
2022-09-02 21:00:00+00:00,88.66683011616121,21
2022-09-02 22:00:00+00:00,88.3404370839783,22
2022-09-02 23:00:00+00:00,76.31301170680048,23
2022-09-03 00:00:00+00:00,75.82236449417515,0
2022-09-03 01:00:00+00:00,81.57288527872137,1
2022-09-03 02:00:00+00:00,81.14959409839871,2
2022-09-03 03:00:00+00:00,87.29603250860588,3
2022-09-03 04:00:00+00:00,87.44911006346044,4
2022-09-03 05:00:00+00:00,95.10497543350338,5
2022-09-03 06:00:00+00:00,95.67049524771912,6
2022-09-03 07:00:00+00:00,100.0,7
2022-09-03 08:00:00+00:00,100.0,8
2022-09-03 09:00:00+00:00,100.0,9
2022-09-03 10:00:00+00:00,96.43875087762534,10
2022-09-03 11:00:00+00:00,96.60347988204339,11
2022-09-03 12:00:00+00:00,89.69944467417226,12
2022-09-03 13:00:00+00:00,51.08658967116166,13
2022-09-03 14:00:00+00:00,57.91897006355531,14
2022-09-03 15:00:00+00:00,40.34882951829984,15
2022-09-03 16:00:00+00:00,18.312633382195088,16
2022-09-03 17:00:00+00:00,61.64665254104423,17
2022-09-03 18:00:00+00:00,106.5771440325508,18
2022-09-03 19:00:00+00:00,302.37144316218354,19
2022-09-03 20:00:00+00:00,363.2906640876819,20
2022-09-03 21:00:00+00:00,217.55623077618637,21
2022-09-03 22:00:00+00:00,145.03920905798577,22
2022-09-03 23:00:00+00:00,99.82864693525302,23
2022-09-04 00:00:00+00:00,130.71135327685582,0
2022-09-04 01:00:00+00:00,76.10972801920778,1
2022-09-04 02:00:00+00:00,87.81424399112755,2
2022-09-04 03:00:00+00:00,37.172853814215095,3
2022-09-04 04:00:00+00:00,43.56151898945855,4
2022-09-04 05:00:00+00:00,62.565247603590926,5
2022-09-04 06:00:00+00:00,71.75389545726644,6
2022-09-04 07:00:00+00:00,92.22413465310504,7
2022-09-04 08:00:00+00:00,92.98190207998877,8
2022-09-04 09:00:00+00:00,96.5244488514433,9
2022-09-04 10:00:00+00:00,89.9394893821371,10
2022-09-04 11:00:00+00:00,84.03998855347979,11
2022-09-04 12:00:00+00:00,77.96234604468711,12
2022-09-04 13:00:00+00:00,96.90844690110704,13
2022-09-04 14:00:00+00:00,73.7106382531245,14
2022-09-04 15:00:00+00:00,50.13122019524102,15
2022-09-04 16:00:00+00:00,30.982692357179747,16
2022-09-04 17:00:00+00:00,97.18690024550486,17
2022-09-04 18:00:00+00:00,142.20978112089256,18
2022-09-04 19:00:00+00:00,383.8406106455579,19
2022-09-04 20:00:00+00:00,409.6958160854393,20
2022-09-04 21:00:00+00:00,369.99376398518024,21
2022-09-04 22:00:00+00:00,421.18116620952213,22
2022-09-04 23:00:00+00:00,435.237361732854,23
2022-09-05 00:00:00+00:00,429.5876708851921,0
2022-09-05 01:00:00+00:00,283.7273256879863,1
2022-09-05 02:00:00+00:00,305.46966999982044,2
2022-09-05 03:00:00+00:00,273.8959480681896,3
2022-09-05 04:00:00+00:00,274.0700944022291,4
2022-09-05 05:00:00+00:00,232.7041951544634,5
2022-09-05 06:00:00+00:00,242.5895756622892,6
2022-09-05 07:00:00+00:00,287.381456814231,7
2022-09-05 08:00:00+00:00,273.3483809210453,8
2022-09-05 09:00:00+00:00,145.39273102560009,9
2022-09-05 10:00:00+00:00,107.97504653441665,10
2022-09-05 11:00:00+00:00,88.19786365365373,11
2022-09-05 12:00:00+00:00,132.10428487720313,12
2022-09-05 13:00:00+00:00,295.7888895392788,13
2022-09-05 14:00:00+00:00,275.648452934039,14
2022-09-05 15:00:00+00:00,261.1373540974614,15
2022-09-05 16:00:00+00:00,290.3147592091432,16
2022-09-05 17:00:00+00:00,266.9911071938208,17
2022-09-05 18:00:00+00:00,222.36599887426883,18
2022-09-05 19:00:00+00:00,94.16307947366153,19
2022-09-05 20:00:00+00:00,46.38938462161627,20
2022-09-05 21:00:00+00:00,52.02270285700806,21
2022-09-05 22:00:00+00:00,63.20613182077829,22
2022-09-05 23:00:00+00:00,68.83539750346603,23
2022-09-06 00:00:00+00:00,74.71257416196153,0
2022-09-06 01:00:00+00:00,76.038757310051,1
2022-09-06 02:00:00+00:00,15.496242268970292,2
2022-09-06 03:00:00+00:00,51.815999888228234,3
2022-09-06 04:00:00+00:00,28.018887502391937,4
2022-09-06 05:00:00+00:00,10.76995907050013,5
2022-09-06 06:00:00+00:00,16.781926267245613,6
2022-09-06 07:00:00+00:00,23.515299170969588,7
2022-09-06 08:00:00+00:00,36.49748286232741,8
2022-09-06 09:00:00+00:00,36.15508037720665,9
2022-09-06 10:00:00+00:00,58.89362736783838,10
2022-09-06 11:00:00+00:00,80.61845927878566,11
2022-09-06 12:00:00+00:00,117.68371466572786,12
2022-09-06 13:00:00+00:00,311.1678268381533,13
2022-09-06 14:00:00+00:00,265.4665966042501,14
2022-09-06 15:00:00+00:00,226.70055941494573,15
2022-09-06 16:00:00+00:00,185.60492255950973,16
2022-09-06 17:00:00+00:00,151.30433932787258,17
2022-09-06 18:00:00+00:00,124.64475495341686,18
2022-09-06 19:00:00+00:00,47.1987809137154,19
2022-09-06 20:00:00+00:00,206.8192157700845,20
2022-09-06 21:00:00+00:00,280.9251170478996,21
2022-09-06 22:00:00+00:00,255.89612496617445,22
2022-09-06 23:00:00+00:00,219.79255704770023,23
2022-09-07 00:00:00+00:00,186.22636450558895,0
2022-09-07 01:00:00+00:00,39.718424762063606,1
2022-09-07 02:00:00+00:00,28.176054854341036,2
2022-09-07 03:00:00+00:00,25.262684677604746,3
2022-09-07 04:00:00+00:00,45.823450815932695,4
2022-09-07 05:00:00+00:00,53.09399806434566,5
2022-09-07 06:00:00+00:00,67.74833875148444,6
2022-09-07 07:00:00+00:00,57.51538049437652,7
2022-09-07 08:00:00+00:00,67.64486137036415,8
2022-09-07 09:00:00+00:00,80.96314674615441,9
2022-09-07 10:00:00+00:00,85.17566283626383,10
2022-09-07 11:00:00+00:00,89.14094498392498,11
2022-09-07 12:00:00+00:00,89.12442629082939,12
2022-09-07 13:00:00+00:00,74.18877787058892,13
2022-09-07 14:00:00+00:00,42.25779249134769,14
2022-09-07 15:00:00+00:00,45.4164681244845,15
2022-09-07 16:00:00+00:00,44.418360529995624,16
2022-09-07 17:00:00+00:00,10.811148991112324,17
2022-09-07 18:00:00+00:00,2.6828431951550424,18
2022-09-07 19:00:00+00:00,75.81957534338217,19
2022-09-07 20:00:00+00:00,100.0,20
2022-09-07 21:00:00+00:00,100.0,21
2022-09-07 22:00:00+00:00,100.0,22
2022-09-07 23:00:00+00:00,100.0,23
2022-09-08 00:00:00+00:00,100.0,0
2022-09-08 01:00:00+00:00,100.0,1
2022-09-08 02:00:00+00:00,100.0,2
2022-09-08 03:00:00+00:00,100.0,3
2022-09-08 04:00:00+00:00,100.0,4
2022-09-08 05:00:00+00:00,100.0,5
2022-09-08 06:00:00+00:00,100.0,6
2022-09-08 07:00:00+00:00,100.0,7
2022-09-08 08:00:00+00:00,100.0,8
2022-09-08 09:00:00+00:00,100.0,9
2022-09-08 10:00:00+00:00,100.0,10
2022-09-08 11:00:00+00:00,100.0,11
2022-09-08 12:00:00+00:00,100.0,12
2022-09-08 13:00:00+00:00,100.0,13
2022-09-08 14:00:00+00:00,100.0,14
2022-09-08 15:00:00+00:00,100.0,15
2022-09-08 16:00:00+00:00,100.0,16
2022-09-08 17:00:00+00:00,100.0,17
2022-09-08 18:00:00+00:00,100.0,18
2022-09-08 19:00:00+00:00,100.0,19
2022-09-08 20:00:00+00:00,100.0,20
2022-09-08 21:00:00+00:00,100.0,21
2022-09-08 22:00:00+00:00,93.92430350493767,22
2022-09-08 23:00:00+00:00,93.83354708657197,23
2022-09-09 00:00:00+00:00,93.65774932127347,0
2022-09-09 01:00:00+00:00,73.71195133556431,1
2022-09-09 02:00:00+00:00,86.9654504056026,2
2022-09-09 03:00:00+00:00,86.82680442316388,3
2022-09-09 04:00:00+00:00,93.50747511442263,4
2022-09-09 05:00:00+00:00,94.87947784328728,5
2022-09-09 06:00:00+00:00,95.71005429569782,6
2022-09-09 07:00:00+00:00,83.94012342684309,7
2022-09-09 08:00:00+00:00,88.89378453608813,8
2022-09-09 09:00:00+00:00,86.16809408093556,9
2022-09-09 10:00:00+00:00,86.58484390320004,10
2022-09-09 11:00:00+00:00,87.23250977524269,11
2022-09-09 12:00:00+00:00,90.59894831479359,12
2022-09-09 13:00:00+00:00,113.86363248929518,13
2022-09-09 14:00:00+00:00,154.30217020942266,14
2022-09-09 15:00:00+00:00,124.67408883661024,15
2022-09-09 16:00:00+00:00,111.10056451464357,16
2022-09-09 17:00:00+00:00,98.39052991263969,17
2022-09-09 18:00:00+00:00,86.64992929815287,18
2022-09-09 19:00:00+00:00,100.0,19
2022-09-09 20:00:00+00:00,100.0,20
2022-09-09 21:00:00+00:00,100.0,21
2022-09-09 22:00:00+00:00,100.0,22
2022-09-09 23:00:00+00:00,100.0,23
2022-09-10 00:00:00+00:00,100.0,0
2022-09-10 01:00:00+00:00,100.0,1
2022-09-10 02:00:00+00:00,100.0,2
2022-09-10 03:00:00+00:00,100.0,3
2022-09-10 04:00:00+00:00,100.0,4
2022-09-10 05:00:00+00:00,100.0,5
2022-09-10 06:00:00+00:00,96.1658992394486,6
2022-09-10 07:00:00+00:00,89.06849287614936,7
2022-09-10 08:00:00+00:00,86.5013714606596,8
2022-09-10 09:00:00+00:00,90.56982512736106,9
2022-09-10 10:00:00+00:00,93.79396073769948,10
2022-09-10 11:00:00+00:00,93.98237014982796,11
2022-09-10 12:00:00+00:00,94.09099949414032,12
2022-09-10 13:00:00+00:00,68.93484648871981,13
2022-09-10 14:00:00+00:00,36.729752093444006,14
2022-09-10 15:00:00+00:00,78.82853129052225,15
2022-09-10 16:00:00+00:00,89.81206993464555,16
2022-09-10 17:00:00+00:00,74.50569233510124,17
2022-09-10 18:00:00+00:00,57.47471218580148,18
2022-09-10 19:00:00+00:00,100.0,19
2022-09-10 20:00:00+00:00,100.0,20
2022-09-10 21:00:00+00:00,100.0,21
2022-09-10 22:00:00+00:00,100.0,22
2022-09-10 23:00:00+00:00,100.0,23
2022-09-11 00:00:00+00:00,100.0,0
2022-09-11 01:00:00+00:00,100.0,1
2022-09-11 02:00:00+00:00,94.36043794583088,2
2022-09-11 03:00:00+00:00,94.12426532506669,3
2022-09-11 04:00:00+00:00,88.44451634523163,4
2022-09-11 05:00:00+00:00,95.36546727792033,5
2022-09-11 06:00:00+00:00,96.0422137481621,6
2022-09-11 07:00:00+00:00,85.52225916459092,7
2022-09-11 08:00:00+00:00,93.12786213804235,8
2022-09-11 09:00:00+00:00,96.69038867358336,9
2022-09-11 10:00:00+00:00,96.74099798463315,10
2022-09-11 11:00:00+00:00,90.49612899414039,11
2022-09-11 12:00:00+00:00,84.18092466291924,12
2022-09-11 13:00:00+00:00,27.925423014532434,13
2022-09-11 14:00:00+00:00,105.68363745309676,14
2022-09-11 15:00:00+00:00,140.2987195788741,15
2022-09-11 16:00:00+00:00,199.4313232679449,16
2022-09-11 17:00:00+00:00,228.69856345032002,17
2022-09-11 18:00:00+00:00,184.17915615841372,18
2022-09-11 19:00:00+00:00,82.21091099703692,19
2022-09-11 20:00:00+00:00,76.23132435733066,20
2022-09-11 21:00:00+00:00,73.59713201486798,21
2022-09-11 22:00:00+00:00,76.62021427963276,22
2022-09-11 23:00:00+00:00,83.09101346547143,23
2022-09-12 00:00:00+00:00,82.30338197117713,0
2022-09-12 01:00:00+00:00,100.0,1
2022-09-12 02:00:00+00:00,100.0,2
2022-09-12 03:00:00+00:00,100.0,3
2022-09-12 04:00:00+00:00,100.0,4
2022-09-12 05:00:00+00:00,100.0,5
2022-09-12 06:00:00+00:00,100.0,6
2022-09-12 07:00:00+00:00,100.0,7
2022-09-12 08:00:00+00:00,100.0,8
2022-09-12 09:00:00+00:00,100.0,9
2022-09-12 10:00:00+00:00,100.0,10
2022-09-12 11:00:00+00:00,100.0,11
2022-09-12 12:00:00+00:00,100.0,12
2022-09-12 13:00:00+00:00,96.47703939785558,13
2022-09-12 14:00:00+00:00,96.3460055080313,14
2022-09-12 15:00:00+00:00,88.18757655926942,15
2022-09-12 16:00:00+00:00,76.33859284349698,16
2022-09-12 17:00:00+00:00,66.73162317242252,17
2022-09-12 18:00:00+00:00,14.913217059671455,18
2022-09-12 19:00:00+00:00,127.72723498312457,19
2022-09-12 20:00:00+00:00,70.0974225971784,20
2022-09-12 21:00:00+00:00,2.0893652019465994,21
2022-09-12 22:00:00+00:00,9.992638683663765,22
2022-09-12 23:00:00+00:00,29.311719999010364,23
2022-09-13 00:00:00+00:00,34.47155513961982,0
2022-09-13 01:00:00+00:00,86.8466339440149,1
2022-09-13 02:00:00+00:00,87.24710341865836,2
2022-09-13 03:00:00+00:00,93.54451449961219,3
2022-09-13 04:00:00+00:00,93.34906353706113,4
2022-09-13 05:00:00+00:00,94.36245946725805,5
2022-09-13 06:00:00+00:00,94.87296839236285,6
2022-09-13 07:00:00+00:00,95.55222532545109,7
2022-09-13 08:00:00+00:00,91.71893056613118,8
2022-09-13 09:00:00+00:00,92.14530402091705,9
2022-09-13 10:00:00+00:00,96.16346822472485,10
2022-09-13 11:00:00+00:00,96.33220155261576,11
2022-09-13 12:00:00+00:00,96.29818924693076,12
2022-09-13 13:00:00+00:00,100.0,13
2022-09-13 14:00:00+00:00,100.0,14
2022-09-13 15:00:00+00:00,100.0,15
2022-09-13 16:00:00+00:00,100.0,16
2022-09-13 17:00:00+00:00,100.0,17
2022-09-13 18:00:00+00:00,100.0,18
2022-09-13 19:00:00+00:00,100.0,19
2022-09-13 20:00:00+00:00,100.0,20
2022-09-13 21:00:00+00:00,100.0,21
2022-09-13 22:00:00+00:00,100.0,22
2022-09-13 23:00:00+00:00,100.0,23
2022-09-14 00:00:00+00:00,100.0,0
2022-09-14 01:00:00+00:00,100.0,1
2022-09-14 02:00:00+00:00,100.0,2
2022-09-14 03:00:00+00:00,100.0,3
2022-09-14 04:00:00+00:00,100.0,4
2022-09-14 05:00:00+00:00,100.0,5
2022-09-14 06:00:00+00:00,100.0,6
2022-09-14 07:00:00+00:00,100.0,7
2022-09-14 08:00:00+00:00,95.80558084246587,8
2022-09-14 09:00:00+00:00,96.15342845562846,9
2022-09-14 10:00:00+00:00,89.16662584089553,10
2022-09-14 11:00:00+00:00,89.69899431281476,11
2022-09-14 12:00:00+00:00,89.75535386629815,12
2022-09-14 13:00:00+00:00,86.88627851763148,13
2022-09-14 14:00:00+00:00,90.14293078924568,14
2022-09-14 15:00:00+00:00,89.98114507162785,15
2022-09-14 16:00:00+00:00,86.56473279679345,16
2022-09-14 17:00:00+00:00,84.9303442838661,17
2022-09-14 18:00:00+00:00,89.51034463587871,18
2022-09-14 19:00:00+00:00,100.0,19
2022-09-14 20:00:00+00:00,94.04777434874467,20
2022-09-14 21:00:00+00:00,68.55628312123918,21
2022-09-14 22:00:00+00:00,88.36086802966683,22
2022-09-14 23:00:00+00:00,86.58914924122078,23
2022-09-15 00:00:00+00:00,83.50957993637657,0
2022-09-15 01:00:00+00:00,337.6372248576533,1
2022-09-15 02:00:00+00:00,456.1164911948817,2
2022-09-15 03:00:00+00:00,457.9945382613551,3
2022-09-15 04:00:00+00:00,347.27938646955414,4
2022-09-15 05:00:00+00:00,194.53498989051963,5
2022-09-15 06:00:00+00:00,98.32684263666525,6
2022-09-15 07:00:00+00:00,61.11201741714963,7
2022-09-15 08:00:00+00:00,60.58620024933409,8
2022-09-15 09:00:00+00:00,59.90329565950948,9
2022-09-15 10:00:00+00:00,63.050251042752706,10
2022-09-15 11:00:00+00:00,64.81368528705265,11
2022-09-15 12:00:00+00:00,65.85384754340485,12
2022-09-15 13:00:00+00:00,63.848767715726,13
2022-09-15 14:00:00+00:00,3.4290269622369696,14
2022-09-15 15:00:00+00:00,81.941985068931,15
2022-09-15 16:00:00+00:00,162.83837154857238,16
2022-09-15 17:00:00+00:00,162.95006076479027,17
2022-09-15 18:00:00+00:00,151.264289784036,18
2022-09-15 19:00:00+00:00,17.62704108442984,19
2022-09-15 20:00:00+00:00,19.20793067903342,20
2022-09-15 21:00:00+00:00,5.132510382456177,21
2022-09-15 22:00:00+00:00,19.51873635116014,22
2022-09-15 23:00:00+00:00,27.860037374049867,23
2022-09-16 00:00:00+00:00,20.245431392461597,0
2022-09-16 01:00:00+00:00,257.9116967302713,1
2022-09-16 02:00:00+00:00,202.45295394710178,2
2022-09-16 03:00:00+00:00,212.26095709412,3
2022-09-16 04:00:00+00:00,303.8198412462217,4
2022-09-16 05:00:00+00:00,267.02117898372893,5
2022-09-16 06:00:00+00:00,141.4961329425479,6
2022-09-16 07:00:00+00:00,49.52999810737493,7
2022-09-16 08:00:00+00:00,19.316367582526755,8
2022-09-16 09:00:00+00:00,51.578465443332234,9
2022-09-16 10:00:00+00:00,37.22721893128319,10
2022-09-16 11:00:00+00:00,60.03719601355767,11
2022-09-16 12:00:00+00:00,75.67681322260813,12
2022-09-16 13:00:00+00:00,53.352260230714435,13
2022-09-16 14:00:00+00:00,85.45851620823132,14
2022-09-16 15:00:00+00:00,76.94845674505144,15
2022-09-16 16:00:00+00:00,17.932444126675403,16
2022-09-16 17:00:00+00:00,38.676050500798844,17
2022-09-16 18:00:00+00:00,45.49698942479383,18
2022-09-16 19:00:00+00:00,45.68203075573948,19
2022-09-16 20:00:00+00:00,52.20261121914649,20
2022-09-16 21:00:00+00:00,54.819027615112326,21
2022-09-16 22:00:00+00:00,60.555000997218876,22
2022-09-16 23:00:00+00:00,63.26783346685184,23
2022-09-17 00:00:00+00:00,68.1958991262265,0
2022-09-17 01:00:00+00:00,88.9978105643023,1
2022-09-17 02:00:00+00:00,61.23882559178854,2
2022-09-17 03:00:00+00:00,109.95866084204773,3
2022-09-17 04:00:00+00:00,192.36585854475535,4
2022-09-17 05:00:00+00:00,203.340438729757,5
2022-09-17 06:00:00+00:00,178.15471623751003,6
2022-09-17 07:00:00+00:00,226.05963559073504,7
2022-09-17 08:00:00+00:00,211.67825617656084,8
2022-09-17 09:00:00+00:00,162.36678021656851,9
2022-09-17 10:00:00+00:00,152.68245741510958,10
2022-09-17 11:00:00+00:00,135.34764770026123,11
2022-09-17 12:00:00+00:00,119.10343584111249,12
2022-09-17 13:00:00+00:00,84.97326519740346,13
2022-09-17 14:00:00+00:00,37.262049156807954,14
2022-09-17 15:00:00+00:00,20.43632254866615,15
2022-09-17 16:00:00+00:00,16.339427317014604,16
2022-09-17 17:00:00+00:00,52.336125259563836,17
2022-09-17 18:00:00+00:00,108.22842195158262,18
2022-09-17 19:00:00+00:00,205.48631603141274,19
2022-09-17 20:00:00+00:00,98.61750532908292,20
2022-09-17 21:00:00+00:00,76.54905909944445,21
2022-09-17 22:00:00+00:00,177.49680952471385,22
2022-09-17 23:00:00+00:00,201.8947603692685,23
2022-09-18 00:00:00+00:00,245.34231247327872,0
2022-09-18 01:00:00+00:00,465.80234072428357,1
2022-09-18 02:00:00+00:00,464.81757058080177,2
2022-09-18 03:00:00+00:00,394.4180018162758,3
2022-09-18 04:00:00+00:00,340.2144435673007,4
2022-09-18 05:00:00+00:00,254.2113018003281,5
2022-09-18 06:00:00+00:00,149.54819522066188,6
