,mape_humidity,hour
2022-08-26 04:00:00+00:00,10.586785014591834,4
2022-08-26 05:00:00+00:00,9.492078928867455,5
2022-08-26 06:00:00+00:00,7.52322233347118,6
2022-08-26 07:00:00+00:00,12.708784081484337,7
2022-08-26 08:00:00+00:00,16.050438994990834,8
2022-08-26 09:00:00+00:00,22.86064224025289,9
2022-08-26 10:00:00+00:00,61.35872425150005,10
2022-08-26 11:00:00+00:00,29.98786981501103,11
2022-08-26 12:00:00+00:00,28.558543594469715,12
2022-08-26 13:00:00+00:00,4.398515656589916,13
2022-08-26 14:00:00+00:00,45.85701135793107,14
2022-08-26 15:00:00+00:00,21.210993436491407,15
2022-08-26 16:00:00+00:00,30.07748654251966,16
2022-08-26 17:00:00+00:00,29.148795040642376,17
2022-08-26 18:00:00+00:00,8.7345059487878,18
2022-08-26 19:00:00+00:00,7.546998911470737,19
2022-08-26 20:00:00+00:00,0.5752403046175759,20
2022-08-26 21:00:00+00:00,1.8082875250574888,21
2022-08-26 22:00:00+00:00,3.21371728940505,22
2022-08-26 23:00:00+00:00,5.602872059179563,23
2022-08-27 00:00:00+00:00,7.575143283356953,0
2022-08-27 01:00:00+00:00,1.4059215002363445,1
2022-08-27 02:00:00+00:00,10.3546593788325,2
2022-08-27 03:00:00+00:00,14.694707464159773,3
2022-08-27 04:00:00+00:00,7.253271921883655,4
2022-08-27 05:00:00+00:00,7.873661169951035,5
2022-08-27 06:00:00+00:00,31.02905396386092,6
2022-08-27 07:00:00+00:00,2.3210779427214363,7
2022-08-27 08:00:00+00:00,24.134492521280045,8
2022-08-27 09:00:00+00:00,28.525322204373037,9
2022-08-27 10:00:00+00:00,10.069058966922254,10
2022-08-27 11:00:00+00:00,3.8424225851411338,11
2022-08-27 12:00:00+00:00,5.302612696273677,12
2022-08-27 13:00:00+00:00,55.232112462560835,13
2022-08-27 14:00:00+00:00,57.527730081881735,14
2022-08-27 15:00:00+00:00,34.33934707843225,15
2022-08-27 16:00:00+00:00,5.175152442769986,16
2022-08-27 17:00:00+00:00,43.13214812716133,17
2022-08-27 18:00:00+00:00,26.587956575115808,18
2022-08-27 19:00:00+00:00,2.7341084217840583,19
2022-08-27 20:00:00+00:00,3.2299537393097886,20
2022-08-27 21:00:00+00:00,9.640330763425952,21
2022-08-27 22:00:00+00:00,9.029646656608978,22
2022-08-27 23:00:00+00:00,6.121667862768735,23
2022-08-28 00:00:00+00:00,13.197345052388313,0
2022-08-28 01:00:00+00:00,14.238575256068817,1
2022-08-28 02:00:00+00:00,6.593749407365647,2
2022-08-28 03:00:00+00:00,17.068747731586335,3
2022-08-28 04:00:00+00:00,16.47673024556145,4
2022-08-28 05:00:00+00:00,6.143253504773261,5
2022-08-28 06:00:00+00:00,2.859422231291151,6
2022-08-28 07:00:00+00:00,3.4800458715813436,7
2022-08-28 08:00:00+00:00,12.701905135423594,8
2022-08-28 09:00:00+00:00,11.959695735643141,9
2022-08-28 10:00:00+00:00,15.203029202374662,10
2022-08-28 11:00:00+00:00,76.79092704967108,11
2022-08-28 12:00:00+00:00,11.51060685485051,12
2022-08-28 13:00:00+00:00,11.824790372011693,13
2022-08-28 14:00:00+00:00,39.75936015834683,14
2022-08-28 15:00:00+00:00,40.500282375743225,15
2022-08-28 16:00:00+00:00,22.578236725512728,16
2022-08-28 17:00:00+00:00,21.41974107697773,17
2022-08-28 18:00:00+00:00,20.618374719232026,18
2022-08-28 19:00:00+00:00,15.54616762584324,19
2022-08-28 20:00:00+00:00,13.531958050738584,20
2022-08-28 21:00:00+00:00,8.015512462376249,21
2022-08-28 22:00:00+00:00,7.470393644304611,22
2022-08-28 23:00:00+00:00,6.615585391876029,23
2022-08-29 00:00:00+00:00,1.842507493060408,0
2022-08-29 01:00:00+00:00,5.401862596589446,1
2022-08-29 02:00:00+00:00,0.5483485113331031,2
2022-08-29 03:00:00+00:00,11.720169284749462,3
2022-08-29 04:00:00+00:00,2.5197179590874708,4
2022-08-29 05:00:00+00:00,13.763001085697935,5
2022-08-29 06:00:00+00:00,6.240470098629204,6
2022-08-29 07:00:00+00:00,6.746180698922714,7
2022-08-29 08:00:00+00:00,7.508335249270337,8
2022-08-29 09:00:00+00:00,2.555437747276621,9
2022-08-29 10:00:00+00:00,0.017742984975068248,10
2022-08-29 11:00:00+00:00,3.3623637240565794,11
2022-08-29 12:00:00+00:00,6.335941938568697,12
2022-08-29 13:00:00+00:00,15.544119827209299,13
2022-08-29 14:00:00+00:00,18.846290004045063,14
2022-08-29 15:00:00+00:00,41.55494122531805,15
2022-08-29 16:00:00+00:00,31.585904301792816,16
2022-08-29 17:00:00+00:00,6.512365214948448,17
2022-08-29 18:00:00+00:00,17.66796626320975,18
2022-08-29 19:00:00+00:00,9.1971193478748,19
2022-08-29 20:00:00+00:00,5.4670908684033614,20
2022-08-29 21:00:00+00:00,1.0435515333532195,21
2022-08-29 22:00:00+00:00,0.4893692714953524,22
2022-08-29 23:00:00+00:00,1.5969813997477926,23
2022-08-30 00:00:00+00:00,1.4511278758432622,0
2022-08-30 01:00:00+00:00,1.4607753261252403,1
2022-08-30 02:00:00+00:00,6.6398317480022335,2
2022-08-30 03:00:00+00:00,1.0936568889504372,3
2022-08-30 04:00:00+00:00,0.16611083636687637,4
2022-08-30 05:00:00+00:00,20.521883271028585,5
2022-08-30 06:00:00+00:00,25.446621878602265,6
2022-08-30 07:00:00+00:00,47.093679163284854,7
2022-08-30 08:00:00+00:00,45.24458999835163,8
2022-08-30 09:00:00+00:00,28.46237924687839,9
2022-08-30 10:00:00+00:00,3.9329087140528998,10
2022-08-30 11:00:00+00:00,23.335308750539806,11
2022-08-30 12:00:00+00:00,32.74355408617659,12
2022-08-30 13:00:00+00:00,19.37818593589099,13
2022-08-30 14:00:00+00:00,16.42474359552336,14
2022-08-30 15:00:00+00:00,8.40942263918657,15
2022-08-30 16:00:00+00:00,16.53347894654122,16
2022-08-30 17:00:00+00:00,42.48913592391477,17
2022-08-30 18:00:00+00:00,23.379432748644536,18
2022-08-30 19:00:00+00:00,0.5361478388501816,19
2022-08-30 20:00:00+00:00,3.8907777832813606,20
2022-08-30 21:00:00+00:00,2.860688336889441,21
2022-08-30 22:00:00+00:00,1.9493603427797874,22
2022-08-30 23:00:00+00:00,10.50634907431461,23
2022-08-31 00:00:00+00:00,4.17113411224528,0
2022-08-31 01:00:00+00:00,9.140113110956099,1
2022-08-31 02:00:00+00:00,9.741008979944072,2
2022-08-31 03:00:00+00:00,12.61873921777657,3
2022-08-31 04:00:00+00:00,11.064592631366532,4
2022-08-31 05:00:00+00:00,10.651248719582874,5
2022-08-31 06:00:00+00:00,10.395959532213919,6
2022-08-31 07:00:00+00:00,30.25753879122634,7
2022-08-31 08:00:00+00:00,23.774031651949574,8
2022-08-31 09:00:00+00:00,27.971975336163794,9
2022-08-31 10:00:00+00:00,29.281429919010204,10
2022-08-31 11:00:00+00:00,25.504893406720296,11
2022-08-31 12:00:00+00:00,88.73985867316665,12
2022-08-31 13:00:00+00:00,1.2241915695431937,13
2022-08-31 14:00:00+00:00,32.36423106676745,14
2022-08-31 15:00:00+00:00,9.25661164109167,15
2022-08-31 16:00:00+00:00,1.6562042782982904,16
2022-08-31 17:00:00+00:00,18.941898832948212,17
2022-08-31 18:00:00+00:00,7.19419880035309,18
2022-08-31 19:00:00+00:00,11.053256971391745,19
2022-08-31 20:00:00+00:00,4.983228346670209,20
2022-08-31 21:00:00+00:00,6.353801364750266,21
2022-08-31 22:00:00+00:00,11.328929952625638,22
2022-08-31 23:00:00+00:00,6.104927540237697,23
2022-09-01 00:00:00+00:00,5.570486910046,0
2022-09-01 01:00:00+00:00,8.419591539088245,1
2022-09-01 02:00:00+00:00,14.780091208974607,2
2022-09-01 03:00:00+00:00,10.232681552652833,3
2022-09-01 04:00:00+00:00,3.107085143956229,4
2022-09-01 05:00:00+00:00,17.339299384822045,5
2022-09-01 06:00:00+00:00,23.178071018610137,6
2022-09-01 07:00:00+00:00,2.8020932540811305,7
2022-09-01 08:00:00+00:00,29.47692654526427,8
2022-09-01 09:00:00+00:00,27.297053225267092,9
2022-09-01 10:00:00+00:00,92.87944946388123,10
2022-09-01 11:00:00+00:00,110.16568937536128,11
2022-09-01 12:00:00+00:00,92.92579847061785,12
2022-09-01 13:00:00+00:00,17.13034826489077,13
2022-09-01 14:00:00+00:00,28.01176904735746,14
2022-09-01 15:00:00+00:00,33.245335851615955,15
2022-09-01 16:00:00+00:00,26.461425340662448,16
2022-09-01 17:00:00+00:00,20.548585533089184,17
2022-09-01 18:00:00+00:00,1.1601385157163857,18
2022-09-01 19:00:00+00:00,2.824835442844191,19
2022-09-01 20:00:00+00:00,0.8476261730589719,20
2022-09-01 21:00:00+00:00,5.71164179175147,21
2022-09-01 22:00:00+00:00,9.336216886451451,22
2022-09-01 23:00:00+00:00,4.169943619593949,23
2022-09-02 00:00:00+00:00,3.8219213612060092,0
2022-09-02 01:00:00+00:00,2.146792834464376,1
2022-09-02 02:00:00+00:00,3.1001713845083847,2
2022-09-02 03:00:00+00:00,0.0874064887666096,3
2022-09-02 04:00:00+00:00,2.554733587566773,4
2022-09-02 05:00:00+00:00,4.648403379096955,5
2022-09-02 06:00:00+00:00,3.943604819740587,6
2022-09-02 07:00:00+00:00,4.183633686871165,7
2022-09-02 08:00:00+00:00,15.459305257676318,8
2022-09-02 09:00:00+00:00,4.884212429662418,9
2022-09-02 10:00:00+00:00,8.902671048110797,10
2022-09-02 11:00:00+00:00,41.08389645914178,11
2022-09-02 12:00:00+00:00,54.99657566337311,12
2022-09-02 13:00:00+00:00,36.91097669841963,13
2022-09-02 14:00:00+00:00,10.049952628269256,14
2022-09-02 15:00:00+00:00,17.733966223731418,15
2022-09-02 16:00:00+00:00,12.42108372254612,16
2022-09-02 17:00:00+00:00,0.437552770051572,17
2022-09-02 18:00:00+00:00,2.1066183946145864,18
2022-09-02 19:00:00+00:00,6.659048445603252,19
2022-09-02 20:00:00+00:00,12.054372367212487,20
2022-09-02 21:00:00+00:00,2.283675286037021,21
2022-09-02 22:00:00+00:00,0.21465173038055746,22
2022-09-02 23:00:00+00:00,1.0441526252881212,23
2022-09-03 00:00:00+00:00,4.97778040299989,0
2022-09-03 01:00:00+00:00,5.1989514680241955,1
2022-09-03 02:00:00+00:00,1.9277657889086408,2
2022-09-03 03:00:00+00:00,8.630914597018318,3
2022-09-03 04:00:00+00:00,8.289826636148137,4
2022-09-03 05:00:00+00:00,25.944076799690468,5
2022-09-03 06:00:00+00:00,40.49235545970854,6
2022-09-03 07:00:00+00:00,55.600530730235775,7
2022-09-03 08:00:00+00:00,29.68311929799534,8
2022-09-03 09:00:00+00:00,10.224872518045883,9
2022-09-03 10:00:00+00:00,3.5200090993436945,10
2022-09-03 11:00:00+00:00,4.096458038803813,11
2022-09-03 12:00:00+00:00,5.721506996649319,12
2022-09-03 13:00:00+00:00,3.754008677608013,13
2022-09-03 14:00:00+00:00,7.2163812984902815,14
2022-09-03 15:00:00+00:00,21.374124930131327,15
2022-09-03 16:00:00+00:00,37.675592999631405,16
2022-09-03 17:00:00+00:00,33.21160183045626,17
2022-09-03 18:00:00+00:00,14.349798989684501,18
2022-09-03 19:00:00+00:00,1.8244457149044653,19
2022-09-03 20:00:00+00:00,11.59670400219078,20
2022-09-03 21:00:00+00:00,5.257271929901373,21
2022-09-03 22:00:00+00:00,7.333461381641235,22
2022-09-03 23:00:00+00:00,2.29861540008559,23
2022-09-04 00:00:00+00:00,2.240963997631669,0
2022-09-04 01:00:00+00:00,2.2296111975168253,1
2022-09-04 02:00:00+00:00,4.297205996563627,2
2022-09-04 03:00:00+00:00,11.318925517619048,3
2022-09-04 04:00:00+00:00,12.033556917424521,4
2022-09-04 05:00:00+00:00,3.9492491460239836,5
2022-09-04 06:00:00+00:00,7.689508566743834,6
2022-09-04 07:00:00+00:00,1.931918270175385,7
2022-09-04 08:00:00+00:00,8.133941060217229,8
2022-09-04 09:00:00+00:00,6.069196248723772,9
2022-09-04 10:00:00+00:00,20.55185262680678,10
2022-09-04 11:00:00+00:00,15.121461331239303,11
2022-09-04 12:00:00+00:00,10.915847447150085,12
2022-09-04 13:00:00+00:00,11.494363929485875,13
2022-09-04 14:00:00+00:00,43.267208694272895,14
2022-09-04 15:00:00+00:00,25.967574371762026,15
2022-09-04 16:00:00+00:00,4.4729327902875236,16
2022-09-04 17:00:00+00:00,26.811970926787332,17
2022-09-04 18:00:00+00:00,31.653687777916033,18
2022-09-04 19:00:00+00:00,30.235529889637647,19
2022-09-04 20:00:00+00:00,18.35503057715948,20
2022-09-04 21:00:00+00:00,9.537366462711578,21
2022-09-04 22:00:00+00:00,8.190055626741108,22
2022-09-04 23:00:00+00:00,3.7904173940284633,23
2022-09-05 00:00:00+00:00,14.020192064388315,0
2022-09-05 01:00:00+00:00,10.937711976012544,1
2022-09-05 02:00:00+00:00,10.616963808964547,2
2022-09-05 03:00:00+00:00,8.748512596385043,3
2022-09-05 04:00:00+00:00,6.597798817920859,4
2022-09-05 05:00:00+00:00,8.831991846016946,5
2022-09-05 06:00:00+00:00,8.865428385739925,6
2022-09-05 07:00:00+00:00,8.108802976995634,7
2022-09-05 08:00:00+00:00,13.329544844687844,8
2022-09-05 09:00:00+00:00,20.17848418409321,9
2022-09-05 10:00:00+00:00,14.150127782608967,10
2022-09-05 11:00:00+00:00,7.559836959068289,11
2022-09-05 12:00:00+00:00,7.5297071444567765,12
2022-09-05 13:00:00+00:00,9.324934663353027,13
2022-09-05 14:00:00+00:00,4.962297468574622,14
2022-09-05 15:00:00+00:00,24.604288095550558,15
2022-09-05 16:00:00+00:00,12.172970512699118,16
2022-09-05 17:00:00+00:00,10.96948076486485,17
2022-09-05 18:00:00+00:00,7.781616318430667,18
2022-09-05 19:00:00+00:00,4.354009605306908,19
2022-09-05 20:00:00+00:00,0.9223210642946726,20
2022-09-05 21:00:00+00:00,7.8112541492040455,21
2022-09-05 22:00:00+00:00,5.126648253970322,22
2022-09-05 23:00:00+00:00,3.3945455930714763,23
2022-09-06 00:00:00+00:00,2.7142981763294847,0
2022-09-06 01:00:00+00:00,5.748485813868765,1
2022-09-06 02:00:00+00:00,5.051198769217165,2
2022-09-06 03:00:00+00:00,1.6039553483043107,3
2022-09-06 04:00:00+00:00,0.13271490611102807,4
2022-09-06 05:00:00+00:00,12.665200279011602,5
2022-09-06 06:00:00+00:00,31.256177942045543,6
2022-09-06 07:00:00+00:00,45.56287952488275,7
2022-09-06 08:00:00+00:00,32.12580005113088,8
2022-09-06 09:00:00+00:00,31.57883916213885,9
2022-09-06 10:00:00+00:00,18.701649985307977,10
2022-09-06 11:00:00+00:00,25.591477491149224,11
2022-09-06 12:00:00+00:00,3.181704150401511,12
2022-09-06 13:00:00+00:00,8.14398383428326,13
2022-09-06 14:00:00+00:00,11.429655089475913,14
2022-09-06 15:00:00+00:00,5.443092867214119,15
2022-09-06 16:00:00+00:00,13.06906022621262,16
2022-09-06 17:00:00+00:00,28.927247315411158,17
2022-09-06 18:00:00+00:00,12.329914393384565,18
2022-09-06 19:00:00+00:00,4.413038955286649,19
2022-09-06 20:00:00+00:00,3.846133834110436,20
2022-09-06 21:00:00+00:00,4.155317830248257,21
2022-09-06 22:00:00+00:00,1.1541340654716798,22
2022-09-06 23:00:00+00:00,6.1158476492517595,23
2022-09-07 00:00:00+00:00,4.8470785839450246,0
2022-09-07 01:00:00+00:00,3.4524219285017277,1
2022-09-07 02:00:00+00:00,12.550711833542449,2
2022-09-07 03:00:00+00:00,2.9223712394601815,3
2022-09-07 04:00:00+00:00,3.2934134204040637,4
2022-09-07 05:00:00+00:00,10.759230171505575,5
2022-09-07 06:00:00+00:00,0.4559834063591137,6
2022-09-07 07:00:00+00:00,3.9491843947342176,7
2022-09-07 08:00:00+00:00,3.489006134851676,8
2022-09-07 09:00:00+00:00,5.338475931718819,9
2022-09-07 10:00:00+00:00,4.79195794494967,10
2022-09-07 11:00:00+00:00,2.3817762920182775,11
2022-09-07 12:00:00+00:00,5.422919102378927,12
2022-09-07 13:00:00+00:00,4.695304403423635,13
2022-09-07 14:00:00+00:00,6.580353332934447,14
2022-09-07 15:00:00+00:00,12.111484081549836,15
2022-09-07 16:00:00+00:00,33.68253522286348,16
2022-09-07 17:00:00+00:00,28.805847950336034,17
2022-09-07 18:00:00+00:00,31.798957296991798,18
2022-09-07 19:00:00+00:00,1.7768605848309564,19
2022-09-07 20:00:00+00:00,3.524298476316433,20
2022-09-07 21:00:00+00:00,3.560707404363049,21
2022-09-07 22:00:00+00:00,3.8613350833622224,22
2022-09-07 23:00:00+00:00,0.3224893019270439,23
2022-09-08 00:00:00+00:00,5.2448824489305,0
2022-09-08 01:00:00+00:00,4.5963609739108175,1
2022-09-08 02:00:00+00:00,2.7071623039948127,2
2022-09-08 03:00:00+00:00,3.2760972563459716,3
2022-09-08 04:00:00+00:00,2.4992441589424508,4
2022-09-08 05:00:00+00:00,21.539693279930294,5
2022-09-08 06:00:00+00:00,35.32584926709775,6
2022-09-08 07:00:00+00:00,26.027533578972452,7
2022-09-08 08:00:00+00:00,35.95571841546901,8
2022-09-08 09:00:00+00:00,23.455309644081243,9
2022-09-08 10:00:00+00:00,10.567162334233423,10
2022-09-08 11:00:00+00:00,11.178320404444323,11
2022-09-08 12:00:00+00:00,15.786687679893163,12
2022-09-08 13:00:00+00:00,19.32952950379333,13
2022-09-08 14:00:00+00:00,22.117975690424156,14
2022-09-08 15:00:00+00:00,30.973216529469937,15
2022-09-08 16:00:00+00:00,43.08104313372394,16
2022-09-08 17:00:00+00:00,44.61077297806348,17
2022-09-08 18:00:00+00:00,44.25917648625938,18
2022-09-08 19:00:00+00:00,43.863632638222896,19
2022-09-08 20:00:00+00:00,42.7327290426024,20
2022-09-08 21:00:00+00:00,41.79765660576357,21
2022-09-08 22:00:00+00:00,41.23995773785589,22
2022-09-08 23:00:00+00:00,41.14121411016121,23
2022-09-09 00:00:00+00:00,40.15658693954081,0
2022-09-09 01:00:00+00:00,39.70138701610432,1
2022-09-09 02:00:00+00:00,38.85990092028587,2
2022-09-09 03:00:00+00:00,36.86843048641953,3
2022-09-09 04:00:00+00:00,34.376371873260396,4
2022-09-09 05:00:00+00:00,23.503206699413305,5
2022-09-09 06:00:00+00:00,21.45887319663413,6
2022-09-09 07:00:00+00:00,22.338058884240468,7
2022-09-09 08:00:00+00:00,18.315240159028562,8
2022-09-09 09:00:00+00:00,18.376599344306328,9
2022-09-09 10:00:00+00:00,21.52168408187695,10
2022-09-09 11:00:00+00:00,21.48068774574857,11
2022-09-09 12:00:00+00:00,22.275651907746223,12
2022-09-09 13:00:00+00:00,5.179582396358833,13
2022-09-09 14:00:00+00:00,20.6955744515195,14
2022-09-09 15:00:00+00:00,29.986691188080076,15
2022-09-09 16:00:00+00:00,38.33538905394293,16
2022-09-09 17:00:00+00:00,34.04082773202373,17
2022-09-09 18:00:00+00:00,13.463630631006021,18
2022-09-09 19:00:00+00:00,10.09115373797949,19
2022-09-09 20:00:00+00:00,11.360114576453105,20
2022-09-09 21:00:00+00:00,4.469484485494787,21
2022-09-09 22:00:00+00:00,5.560037614746,22
2022-09-09 23:00:00+00:00,9.165072485995223,23
2022-09-10 00:00:00+00:00,7.2704613616839024,0
2022-09-10 01:00:00+00:00,1.1618943461084326,1
2022-09-10 02:00:00+00:00,0.8879929013277539,2
2022-09-10 03:00:00+00:00,1.8028092914404923,3
2022-09-10 04:00:00+00:00,7.4979196902579215,4
2022-09-10 05:00:00+00:00,17.126810136065416,5
2022-09-10 06:00:00+00:00,28.01238494886903,6
2022-09-10 07:00:00+00:00,12.996790388945001,7
2022-09-10 08:00:00+00:00,14.712626653291213,8
2022-09-10 09:00:00+00:00,27.875248317747825,9
2022-09-10 10:00:00+00:00,14.144984884436857,10
2022-09-10 11:00:00+00:00,0.26028835400878847,11
2022-09-10 12:00:00+00:00,7.189048794241504,12
2022-09-10 13:00:00+00:00,22.647025827660002,13
2022-09-10 14:00:00+00:00,18.011861544304438,14
2022-09-10 15:00:00+00:00,25.520743579307926,15
2022-09-10 16:00:00+00:00,41.48092691667456,16
2022-09-10 17:00:00+00:00,41.926418906103216,17
2022-09-10 18:00:00+00:00,31.84486983639695,18
2022-09-10 19:00:00+00:00,35.82695524571859,19
2022-09-10 20:00:00+00:00,34.60784190686175,20
2022-09-10 21:00:00+00:00,36.111645204235856,21
2022-09-10 22:00:00+00:00,30.0533430015157,22
2022-09-10 23:00:00+00:00,25.43169778569426,23
2022-09-11 00:00:00+00:00,14.042871614813116,0
2022-09-11 01:00:00+00:00,7.244179775348028,1
2022-09-11 02:00:00+00:00,14.353097452892575,2
2022-09-11 03:00:00+00:00,16.65086120034615,3
2022-09-11 04:00:00+00:00,12.630960787929691,4
2022-09-11 05:00:00+00:00,4.624251282701768,5
2022-09-11 06:00:00+00:00,9.520776294079248,6
2022-09-11 07:00:00+00:00,25.43584251429623,7
2022-09-11 08:00:00+00:00,25.051323147208333,8
2022-09-11 09:00:00+00:00,13.12616713094382,9
2022-09-11 10:00:00+00:00,7.500402156454676,10
2022-09-11 11:00:00+00:00,3.452299589948548,11
2022-09-11 12:00:00+00:00,1.094787973497118,12
2022-09-11 13:00:00+00:00,8.376472320099609,13
2022-09-11 14:00:00+00:00,23.580058706190805,14
2022-09-11 15:00:00+00:00,18.677965220638637,15
2022-09-11 16:00:00+00:00,44.89577357012109,16
2022-09-11 17:00:00+00:00,33.907345993483204,17
2022-09-11 18:00:00+00:00,18.54691741756095,18
2022-09-11 19:00:00+00:00,17.436219239351406,19
2022-09-11 20:00:00+00:00,28.773561149515185,20
2022-09-11 21:00:00+00:00,32.44826951318139,21
2022-09-11 22:00:00+00:00,26.674823718419947,22
2022-09-11 23:00:00+00:00,15.106772912855643,23
2022-09-12 00:00:00+00:00,16.17203232359073,0
2022-09-12 01:00:00+00:00,5.749730648204129,1
2022-09-12 02:00:00+00:00,0.3655699722384715,2
2022-09-12 03:00:00+00:00,3.3758042341876173,3
2022-09-12 04:00:00+00:00,3.0936559703151967,4
2022-09-12 05:00:00+00:00,21.918633535955326,5
2022-09-12 06:00:00+00:00,31.792737639134344,6
2022-09-12 07:00:00+00:00,32.90981593139095,7
2022-09-12 08:00:00+00:00,17.892264459770058,8
2022-09-12 09:00:00+00:00,12.84795690944168,9
2022-09-12 10:00:00+00:00,7.90919948671191,10
2022-09-12 11:00:00+00:00,9.322962306676889,11
2022-09-12 12:00:00+00:00,9.162264938824597,12
2022-09-12 13:00:00+00:00,0.8374425109867741,13
2022-09-12 14:00:00+00:00,22.827631376450842,14
2022-09-12 15:00:00+00:00,17.962562772565583,15
2022-09-12 16:00:00+00:00,34.278201546457396,16
2022-09-12 17:00:00+00:00,43.448788809721734,17
2022-09-12 18:00:00+00:00,30.170802813149784,18
2022-09-12 19:00:00+00:00,7.182384793926705,19
2022-09-12 20:00:00+00:00,20.692141709263893,20
2022-09-12 21:00:00+00:00,21.803415626805425,21
2022-09-12 22:00:00+00:00,22.41078317693359,22
2022-09-12 23:00:00+00:00,17.24508174982214,23
2022-09-13 00:00:00+00:00,16.12008309907112,0
2022-09-13 01:00:00+00:00,12.832196828069298,1
2022-09-13 02:00:00+00:00,6.698662805235324,2
2022-09-13 03:00:00+00:00,6.95956809616523,3
2022-09-13 04:00:00+00:00,10.461120346277776,4
2022-09-13 05:00:00+00:00,10.701554240278298,5
2022-09-13 06:00:00+00:00,19.17916756818485,6
2022-09-13 07:00:00+00:00,22.882118160031425,7
2022-09-13 08:00:00+00:00,37.60361871015772,8
2022-09-13 09:00:00+00:00,25.71304638103568,9
2022-09-13 10:00:00+00:00,19.069974199024962,10
2022-09-13 11:00:00+00:00,13.159774529149255,11
2022-09-13 12:00:00+00:00,3.645423753969533,12
2022-09-13 13:00:00+00:00,3.5681556140056867,13
2022-09-13 14:00:00+00:00,12.425390745301062,14
2022-09-13 15:00:00+00:00,21.988867811436695,15
2022-09-13 16:00:00+00:00,29.260602340918258,16
2022-09-13 17:00:00+00:00,43.44118571783555,17
2022-09-13 18:00:00+00:00,38.23665093447191,18
2022-09-13 19:00:00+00:00,17.279160218034523,19
2022-09-13 20:00:00+00:00,23.844309267452353,20
2022-09-13 21:00:00+00:00,20.292290544844242,21
2022-09-13 22:00:00+00:00,24.906562593908408,22
2022-09-13 23:00:00+00:00,18.62557208416743,23
2022-09-14 00:00:00+00:00,22.96145822177221,0
2022-09-14 01:00:00+00:00,18.118364049392618,1
2022-09-14 02:00:00+00:00,19.989547140147064,2
2022-09-14 03:00:00+00:00,23.652662122099237,3
2022-09-14 04:00:00+00:00,13.102762570631446,4
2022-09-14 05:00:00+00:00,8.93729250334266,5
2022-09-14 06:00:00+00:00,12.670886390503137,6
2022-09-14 07:00:00+00:00,14.39420264857996,7
2022-09-14 08:00:00+00:00,13.660275488475989,8
2022-09-14 09:00:00+00:00,16.102422163023377,9
2022-09-14 10:00:00+00:00,17.729522206773016,10
2022-09-14 11:00:00+00:00,12.892762081427453,11
2022-09-14 12:00:00+00:00,22.84516181298438,12
2022-09-14 13:00:00+00:00,6.340559632185183,13
2022-09-14 14:00:00+00:00,3.914032758617931,14
2022-09-14 15:00:00+00:00,14.224323408611026,15
2022-09-14 16:00:00+00:00,49.22376601634364,16
2022-09-14 17:00:00+00:00,36.43319651370424,17
2022-09-14 18:00:00+00:00,13.136356267760224,18
2022-09-14 19:00:00+00:00,17.91634685529056,19
2022-09-14 20:00:00+00:00,28.924778298462833,20
2022-09-14 21:00:00+00:00,27.595157633099486,21
2022-09-14 22:00:00+00:00,23.061072918146834,22
2022-09-14 23:00:00+00:00,28.18082344995066,23
2022-09-15 00:00:00+00:00,21.639943838886815,0
2022-09-15 01:00:00+00:00,19.661393711220484,1
2022-09-15 02:00:00+00:00,21.542021665243485,2
2022-09-15 03:00:00+00:00,2.1212574866448217,3
2022-09-15 04:00:00+00:00,9.778086314445572,4
2022-09-15 05:00:00+00:00,8.35015568327157,5
2022-09-15 06:00:00+00:00,33.8808326708397,6
2022-09-15 07:00:00+00:00,7.876546080665278,7
2022-09-15 08:00:00+00:00,29.22987888444648,8
2022-09-15 09:00:00+00:00,13.468819065700991,9
2022-09-15 10:00:00+00:00,23.459225089045475,10
2022-09-15 11:00:00+00:00,17.4990156601306,11
2022-09-15 12:00:00+00:00,21.331089015114916,12
2022-09-15 13:00:00+00:00,26.894758014274377,13
2022-09-15 14:00:00+00:00,34.071745208808665,14
2022-09-15 15:00:00+00:00,40.34309820543991,15
2022-09-15 16:00:00+00:00,44.59392358921619,16
2022-09-15 17:00:00+00:00,46.646612116186844,17
2022-09-15 18:00:00+00:00,46.12331540464207,18
2022-09-15 19:00:00+00:00,41.761889545771,19
2022-09-15 20:00:00+00:00,45.71568927543457,20
2022-09-15 21:00:00+00:00,45.77289994167333,21
2022-09-15 22:00:00+00:00,44.08942488493566,22
2022-09-15 23:00:00+00:00,41.266958264197505,23
2022-09-16 00:00:00+00:00,35.77556359001425,0
2022-09-16 01:00:00+00:00,35.66524827303411,1
2022-09-16 02:00:00+00:00,36.36688104129856,2
2022-09-16 03:00:00+00:00,34.80970552069441,3
2022-09-16 04:00:00+00:00,36.5385638544174,4
2022-09-16 05:00:00+00:00,26.950358466765945,5
2022-09-16 06:00:00+00:00,18.429839954117135,6
2022-09-16 07:00:00+00:00,20.85796995416797,7
2022-09-16 08:00:00+00:00,27.08672146113517,8
2022-09-16 09:00:00+00:00,20.067897525126256,9
2022-09-16 10:00:00+00:00,15.142166763771028,10
2022-09-16 11:00:00+00:00,11.045639446655873,11
2022-09-16 12:00:00+00:00,10.082326374030103,12
2022-09-16 13:00:00+00:00,1.5647406973499145,13
2022-09-16 14:00:00+00:00,0.31170668665895146,14
